debugOO82NR:debugPSR876,8,1529948187889,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 647, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugOO82NR:debugPSR876,9,1529948188672,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 783, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugOO82NR:debugPSR876,10,1529948402488,"{""rt"": 213811, ""hit"": false, ""color"": ""green"", ""relation"": ""incongruent"", ""phase"": ""TEST"", ""word"": ""BLUE"", ""response"": ""red""}"
debugOO82NR:debugPSR876,11,1529948402966,"{""rt"": 477, ""hit"": false, ""color"": ""blue"", ""relation"": ""congruent"", ""phase"": ""TEST"", ""word"": ""BLUE"", ""response"": ""red""}"
debugOO82NR:debugPSR876,12,1529948403546,"{""rt"": 579, ""hit"": false, ""color"": ""blue"", ""relation"": ""unrelated"", ""phase"": ""TEST"", ""word"": ""ZAMBONI"", ""response"": ""red""}"
debugOO82NR:debugPSR876,13,1529948404129,"{""rt"": 583, ""hit"": false, ""color"": ""green"", ""relation"": ""unrelated"", ""phase"": ""TEST"", ""word"": ""MONKEY"", ""response"": ""red""}"
debugOO82NR:debugPSR876,14,1529948623481,"{""rt"": 219352, ""hit"": true, ""color"": ""red"", ""relation"": ""congruent"", ""phase"": ""TEST"", ""word"": ""RED"", ""response"": ""red""}"
debugOO82NR:debugPSR876,15,1529948624694,"{""rt"": 1213, ""hit"": false, ""color"": ""blue"", ""relation"": ""incongruent"", ""phase"": ""TEST"", ""word"": ""RED"", ""response"": ""red""}"
debugOO82NR:debugPSR876,16,1529948630345,"{""rt"": 5651, ""hit"": true, ""color"": ""red"", ""relation"": ""incongruent"", ""phase"": ""TEST"", ""word"": ""GREEN"", ""response"": ""red""}"
debugOO82NR:debugPSR876,17,1529948630596,"{""rt"": 251, ""hit"": true, ""color"": ""red"", ""relation"": ""unrelated"", ""phase"": ""TEST"", ""word"": ""SHIP"", ""response"": ""red""}"
debugOO82NR:debugPSR876,18,1529948630829,"{""rt"": 232, ""hit"": false, ""color"": ""green"", ""relation"": ""congruent"", ""phase"": ""TEST"", ""word"": ""GREEN"", ""response"": ""red""}"
debugOO82NR:debugPSR876,19,1529948630830,"{""phase"": ""postquestionnaire"", ""status"": ""begin""}"
debugOO82NR:debugPSR876,20,1529948704253,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
debugOO82NR:debugPSR876,21,1529948710428,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debugOO82NR:debugPSR876,22,1529948711275,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 844, ""action"": ""NextPage"", ""template"": ""instructions/instruct-1.html""}"
debugOO82NR:debugPSR876,23,1529948712360,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 1083, ""action"": ""NextPage"", ""template"": ""instructions/instruct-2.html""}"
debugOO82NR:debugPSR876,24,1529948713057,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 2, ""viewTime"": 696, ""action"": ""NextPage"", ""template"": ""instructions/instruct-3.html""}"
debugOO82NR:debugPSR876,25,1529948713780,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 722, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
debug4NW8NS:debugGYHIXW,0,1529949105744,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debug4NW8NS:debugGYHIXW,1,1529949106796,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 1048, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debug4NW8NS:debugGYHIXW,2,1529949107417,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 619, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debug4NW8NS:debugGYHIXW,3,1529949108003,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 585, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debug4NW8NS:debugGYHIXW,4,1529949108928,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 925, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debug4NW8NS:debugGYHIXW,5,1529949147856,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debug4NW8NS:debugGYHIXW,6,1529949148639,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 782, ""action"": ""NextPage"", ""template"": ""instructions/instruct-1.html""}"
debug4NW8NS:debugGYHIXW,7,1529949149409,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 768, ""action"": ""NextPage"", ""template"": ""instructions/instruct-2.html""}"
debug4NW8NS:debugGYHIXW,8,1529949149814,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 2, ""viewTime"": 405, ""action"": ""NextPage"", ""template"": ""instructions/instruct-3.html""}"
debug4NW8NS:debugGYHIXW,9,1529949150470,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 655, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
debug036J3R:debug6UPX2G,0,1529949193317,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debug036J3R:debug6UPX2G,1,1529949194207,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 886, ""action"": ""NextPage"", ""template"": ""instructions/instruct-1.html""}"
debug036J3R:debug6UPX2G,2,1529949194723,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 514, ""action"": ""NextPage"", ""template"": ""instructions/instruct-2.html""}"
debug036J3R:debug6UPX2G,3,1529949195291,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 2, ""viewTime"": 566, ""action"": ""NextPage"", ""template"": ""instructions/instruct-3.html""}"
debug036J3R:debug6UPX2G,4,1529949196046,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 753, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
